"cell_line","reported_sex","XIST_expression_level","XIST_expression","XIST_log_expression","SRY_expression_level","SRY_expression","SRY_log_expression","RPS4Y1_expression_level","RPS4Y1_expression","RPS4Y1_log_expression","ZFY_expression_level","ZFY_expression","ZFY_log_expression","TGIF2LY_expression_level","TGIF2LY_expression","TGIF2LY_log_expression","PCDH11Y_expression_level","PCDH11Y_expression","PCDH11Y_log_expression","TBL1Y_expression_level","TBL1Y_expression","TBL1Y_log_expression","USP9Y_expression_level","USP9Y_expression","USP9Y_log_expression","DDX3Y_expression_level","DDX3Y_expression","DDX3Y_log_expression","UTY_expression_level","UTY_expression","UTY_log_expression","TMSB4Y_expression_level","TMSB4Y_expression","TMSB4Y_log_expression","NLGN4Y_expression_level","NLGN4Y_expression","NLGN4Y_log_expression","KDM5D_expression_level","KDM5D_expression","KDM5D_log_expression","EIF1AY_expression_level","EIF1AY_expression","EIF1AY_log_expression","RPS4Y2_expression_level","RPS4Y2_expression","RPS4Y2_log_expression"
"SKNSH_AUTONOMIC_GANGLIA","female","low_expression",72462,11.1908175655034,"low_expression",0,NA,"low_expression",101,4.61512051684126,"low_expression",9,2.19722457733622,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",10,2.30258509299405,"low_expression",21,3.04452243772342,"low_expression",2,0.693147180559945,"low_expression",2,0.693147180559945,"low_expression",8,2.07944154167984,"low_expression",12,2.484906649788,"low_expression",6,1.79175946922805,"low_expression",0,NA
"SKOV3_OVARY","female","low_expression",34267,10.4419380709142,"low_expression",0,NA,"low_expression",35,3.55534806148941,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",8,2.07944154167984,"low_expression",0,NA,"low_expression",6,1.79175946922805,"low_expression",14,2.63905732961526,"low_expression",0,NA,"low_expression",1,0,"low_expression",70,4.24849524204936,"low_expression",8,2.07944154167984,"low_expression",2,0.693147180559945,"low_expression",0,NA
"SKPNDW_BONE",NA,"low_expression",13,2.56494935746154,"low_expression",0,NA,"low_expression",20,2.99573227355399,"low_expression",1,0,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",3,1.09861228866811,"low_expression",7,1.94591014905531,"low_expression",1,0,"low_expression",0,NA,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",4,1.38629436111989,"low_expression",0,NA
"SKRC20_KIDNEY",NA,"low_expression",98062,11.4933552106734,"low_expression",0,NA,"low_expression",31,3.43398720448515,"low_expression",0,NA,"low_expression",0,NA,"low_expression",13,2.56494935746154,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",16,2.77258872223978,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",4,1.38629436111989,"low_expression",0,NA
"SKUT1_SOFT_TISSUE","female","low_expression",17065,9.74478486134081,"low_expression",0,NA,"low_expression",46,3.8286413964891,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",6,1.79175946922805,"low_expression",33,3.49650756146648,"low_expression",3,1.09861228866811,"low_expression",4,1.38629436111989,"low_expression",8,2.07944154167984,"low_expression",8,2.07944154167984,"low_expression",11,2.39789527279837,"low_expression",0,NA
"SLR20_KIDNEY",NA,"low_expression",17,2.83321334405622,"low_expression",0,NA,"low_expression",40,3.68887945411394,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",11,2.39789527279837,"low_expression",28,3.3322045101752,"low_expression",1,0,"low_expression",0,NA,"low_expression",0,NA,"low_expression",7,1.94591014905531,"low_expression",3,1.09861228866811,"low_expression",0,NA
"SLR21_KIDNEY",NA,"low_expression",16,2.77258872223978,"low_expression",0,NA,"low_expression",36,3.58351893845611,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",1,0,"low_expression",5,1.6094379124341,"low_expression",13,2.56494935746154,"low_expression",5,1.6094379124341,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",0,NA
"SLR23_KIDNEY",NA,"low_expression",33,3.49650756146648,"low_expression",0,NA,"low_expression",36,3.58351893845611,"low_expression",1,0,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",13,2.56494935746154,"low_expression",9,2.19722457733622,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",3,1.09861228866811,"low_expression",7,1.94591014905531,"low_expression",0,NA
"SLR24_KIDNEY",NA,"low_expression",41919,10.6434944637486,"low_expression",0,NA,"low_expression",32,3.46573590279973,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",8,2.07944154167984,"low_expression",22,3.09104245335832,"low_expression",4,1.38629436111989,"low_expression",2,0.693147180559945,"low_expression",4,1.38629436111989,"low_expression",2,0.693147180559945,"low_expression",4,1.38629436111989,"low_expression",0,NA
"SLR25_KIDNEY",NA,"low_expression",34,3.52636052461616,"low_expression",0,NA,"low_expression",21,3.04452243772342,"low_expression",0,NA,"low_expression",0,NA,"high_expression",138,4.92725368515721,"low_expression",2,0.693147180559945,"low_expression",12,2.484906649788,"low_expression",25,3.2188758248682,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",2,0.693147180559945,"low_expression",0,NA
"SLR26_KIDNEY",NA,"low_expression",34,3.52636052461616,"low_expression",0,NA,"high_expression",56576,10.9433401459973,"high_expression",1793,7.49164547360513,"low_expression",0,NA,"low_expression",0,NA,"high_expression",44,3.78418963391826,"high_expression",7802,8.9621353900666,"high_expression",15546,9.65155864979016,"high_expression",4156,8.33230835221912,"high_expression",195,5.27299955856375,"high_expression",4364,8.38114434695296,"high_expression",7033,8.85836863630802,"high_expression",5127,8.5422759717837,"intermediate_expression",10,2.30258509299405
"SNB75_CENTRAL_NERVOUS_SYSTEM",NA,"low_expression",80,4.38202663467388,"low_expression",0,NA,"low_expression",69,4.23410650459726,"low_expression",3,1.09861228866811,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",36,3.58351893845611,"low_expression",5,1.6094379124341,"low_expression",3,1.09861228866811,"low_expression",30,3.40119738166216,"low_expression",13,2.56494935746154,"low_expression",8,2.07944154167984,"low_expression",0,NA
"SNGM_ENDOMETRIUM","female","low_expression",46,3.8286413964891,"low_expression",0,NA,"low_expression",50,3.91202300542815,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",1,0,"low_expression",7,1.94591014905531,"low_expression",30,3.40119738166216,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",7,1.94591014905531,"low_expression",0,NA,"low_expression",0,NA
"SNU1033_LARGE_INTESTINE","female","low_expression",64,4.15888308335967,"low_expression",0,NA,"low_expression",51,3.93182563272433,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",9,2.19722457733622,"low_expression",30,3.40119738166216,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",1,0,"low_expression",9,2.19722457733622,"low_expression",1,0,"low_expression",0,NA
"SNU1040_LARGE_INTESTINE","male","low_expression",47,3.85014760171006,"low_expression",1,0,"high_expression",76019,11.2387385880237,"high_expression",2107,7.65302041380419,"low_expression",0,NA,"low_expression",0,NA,"high_expression",246,5.50533153593236,"high_expression",5879,8.67914195840225,"high_expression",17959,9.79584666101874,"high_expression",1644,7.40488757561612,"high_expression",1397,7.24208235925696,"low_expression",2,0.693147180559945,"high_expression",4079,8.31360713931756,"high_expression",6339,8.75447630628417,"high_expression",28,3.3322045101752
"SNU1041_UPPER_AERODIGESTIVE_TRACT",NA,"low_expression",31,3.43398720448515,"low_expression",0,NA,"low_expression",63,4.14313472639153,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",7,1.94591014905531,"low_expression",35,3.55534806148941,"low_expression",9,2.19722457733622,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",11,2.39789527279837,"low_expression",6,1.79175946922805,"low_expression",0,NA
"SNU1066_UPPER_AERODIGESTIVE_TRACT","male","low_expression",199,5.29330482472449,"low_expression",0,NA,"high_expression",28279,10.2498747587064,"high_expression",1433,7.26752542782817,"low_expression",0,NA,"low_expression",5,1.6094379124341,"high_expression",122,4.80402104473326,"high_expression",4464,8.40380050406115,"high_expression",11231,9.32643309096304,"high_expression",4271,8.35960327084147,"high_expression",204,5.31811999384422,"intermediate_expression",764,6.63856778916652,"high_expression",4377,8.3841188371909,"high_expression",2865,7.96032362914884,"low_expression",8,2.07944154167984
"SNU1076_UPPER_AERODIGESTIVE_TRACT","male","low_expression",69,4.23410650459726,"high_expression",5,1.6094379124341,"high_expression",54825,10.9119015732861,"high_expression",3106,8.04109100370863,"low_expression",1,0,"low_expression",3,1.09861228866811,"high_expression",55,4.00733318523247,"high_expression",16129,9.68837417291718,"high_expression",11826,9.37805577638077,"high_expression",7418,8.91166475804954,"high_expression",314,5.74939298590825,"high_expression",2205,7.69848278788095,"high_expression",7062,8.86248357648833,"high_expression",5031,8.52337405049132,"intermediate_expression",13,2.56494935746154
"SNU1077_ENDOMETRIUM","female","low_expression",85,4.44265125649032,"low_expression",0,NA,"low_expression",139,4.93447393313069,"low_expression",10,2.30258509299405,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",13,2.56494935746154,"low_expression",59,4.07753744390572,"low_expression",13,2.56494935746154,"low_expression",0,NA,"low_expression",0,NA,"low_expression",28,3.3322045101752,"low_expression",21,3.04452243772342,"low_expression",0,NA
"SNU1079_BILIARY_TRACT",NA,"low_expression",61,4.11087386417331,"intermediate_expression",3,1.09861228866811,"high_expression",65554,11.0906295094506,"high_expression",1482,7.30114780585603,"high_expression",29,3.36729582998647,"low_expression",10,2.30258509299405,"low_expression",0,NA,"high_expression",5552,8.62191350218664,"high_expression",16267,9.69689379476645,"high_expression",3506,8.16223106548118,"high_expression",124,4.82028156560504,"high_expression",1930,7.56527528189893,"high_expression",7723,8.95195816856926,"high_expression",4164,8.33423142973486,"intermediate_expression",26,3.25809653802148
"SNU1105_CENTRAL_NERVOUS_SYSTEM","male","low_expression",53,3.97029191355212,"low_expression",0,NA,"high_expression",18162,9.80708677824977,"high_expression",948,6.85435450225502,"low_expression",2,0.693147180559945,"low_expression",1,0,"low_expression",0,NA,"high_expression",2248,7.71779621101358,"high_expression",6680,8.80687326653069,"high_expression",756,6.62804137617953,"low_expression",21,3.04452243772342,"intermediate_expression",1124,7.02464903045364,"high_expression",2403,7.78447323573647,"high_expression",1692,7.43366654016617,"low_expression",6,1.79175946922805
"SNU1196_BILIARY_TRACT",NA,"low_expression",52,3.95124371858143,"low_expression",0,NA,"low_expression",39,3.66356164612965,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",3,1.09861228866811,"low_expression",23,3.13549421592915,"low_expression",3,1.09861228866811,"low_expression",2,0.693147180559945,"low_expression",1,0,"low_expression",7,1.94591014905531,"low_expression",6,1.79175946922805,"low_expression",0,NA
"SNU1197_LARGE_INTESTINE","male","low_expression",171,5.14166355650266,"low_expression",0,NA,"low_expression",91,4.51085950651685,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",30,3.40119738166216,"low_expression",8,2.07944154167984,"low_expression",1,0,"low_expression",2,0.693147180559945,"low_expression",15,2.70805020110221,"low_expression",5,1.6094379124341,"low_expression",0,NA
"SNU119_OVARY","female","low_expression",93,4.53259949315326,"low_expression",0,NA,"low_expression",106,4.66343909411207,"low_expression",10,2.30258509299405,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",16,2.77258872223978,"low_expression",29,3.36729582998647,"low_expression",12,2.484906649788,"low_expression",3,1.09861228866811,"low_expression",9,2.19722457733622,"low_expression",15,2.70805020110221,"low_expression",10,2.30258509299405,"low_expression",0,NA
"SNU1214_UPPER_AERODIGESTIVE_TRACT","male","low_expression",71,4.26267987704132,"low_expression",0,NA,"low_expression",62,4.12713438504509,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",6,1.79175946922805,"low_expression",34,3.52636052461616,"low_expression",10,2.30258509299405,"low_expression",0,NA,"low_expression",22,3.09104245335832,"low_expression",6,1.79175946922805,"low_expression",15,2.70805020110221,"low_expression",0,NA
"SNU1272_KIDNEY","female","low_expression",36782,10.5127638740589,"low_expression",0,NA,"low_expression",98,4.58496747867057,"low_expression",8,2.07944154167984,"low_expression",0,NA,"low_expression",3,1.09861228866811,"low_expression",0,NA,"low_expression",10,2.30258509299405,"low_expression",27,3.29583686600433,"low_expression",10,2.30258509299405,"low_expression",2,0.693147180559945,"low_expression",4,1.38629436111989,"low_expression",31,3.43398720448515,"low_expression",13,2.56494935746154,"low_expression",0,NA
"SNU16_STOMACH","female","low_expression",47116,10.7603679250787,"low_expression",0,NA,"low_expression",20,2.99573227355399,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",13,2.56494935746154,"low_expression",1,0,"low_expression",0,NA,"low_expression",3,1.09861228866811,"low_expression",4,1.38629436111989,"low_expression",1,0,"low_expression",0,NA
"SNU175_LARGE_INTESTINE","female","low_expression",15,2.70805020110221,"low_expression",0,NA,"low_expression",28,3.3322045101752,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",0,NA,"low_expression",1,0,"low_expression",7,1.94591014905531,"low_expression",9,2.19722457733622,"low_expression",3,1.09861228866811,"low_expression",0,NA,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",3,1.09861228866811,"low_expression",0,NA
"SNU182_LIVER","male","low_expression",82,4.40671924726425,"intermediate_expression",3,1.09861228866811,"high_expression",48903,10.7975940232744,"high_expression",2728,7.91132401896335,"low_expression",0,NA,"low_expression",1,0,"low_expression",2,0.693147180559945,"high_expression",7605,8.93656120469339,"high_expression",21481,9.97492410247398,"high_expression",3152,8.05579245097777,"low_expression",3,1.09861228866811,"intermediate_expression",278,5.62762111369064,"high_expression",5581,8.62712325078843,"high_expression",15773,9.66605489648747,"low_expression",7,1.94591014905531
"SNU1_STOMACH","male","low_expression",37,3.61091791264422,"low_expression",1,0,"high_expression",67139,11.1145203761723,"high_expression",3508,8.16280135349207,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"high_expression",3383,8.12651816878071,"high_expression",20896,9.94731303207616,"high_expression",2300,7.74066440191724,"low_expression",4,1.38629436111989,"high_expression",2695,7.8991534833431,"high_expression",10432,9.25263328416643,"high_expression",8521,9.05028898382796,"intermediate_expression",13,2.56494935746154
"SNU201_CENTRAL_NERVOUS_SYSTEM","male","low_expression",52,3.95124371858143,"high_expression",6,1.79175946922805,"high_expression",27763,10.231459477946,"high_expression",1455,7.28276117960559,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"high_expression",5360,8.58671925406485,"high_expression",12219,9.41074739631652,"high_expression",2002,7.60190195987517,"high_expression",178,5.18178355029209,"high_expression",2582,7.85631957140659,"high_expression",5929,8.68761084370737,"high_expression",4340,8.37562962709445,"low_expression",4,1.38629436111989
"SNU213_PANCREAS","male","low_expression",53,3.97029191355212,"low_expression",0,NA,"high_expression",37495,10.5319628697355,"high_expression",1678,7.42535788702715,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"high_expression",6005,8.70034773451408,"high_expression",10301,9.23999625688369,"high_expression",2111,7.65491704784832,"high_expression",129,4.85981240436167,"low_expression",6,1.79175946922805,"high_expression",2993,8.0040315078527,"high_expression",2988,8.00235954625271,"intermediate_expression",10,2.30258509299405
"SNU216_STOMACH","female","low_expression",49,3.89182029811063,"low_expression",0,NA,"intermediate_expression",594,6.38687931936265,"low_expression",24,3.17805383034795,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",25,3.2188758248682,"low_expression",83,4.4188406077966,"low_expression",24,3.17805383034795,"low_expression",3,1.09861228866811,"low_expression",17,2.83321334405622,"low_expression",25,3.2188758248682,"low_expression",24,3.17805383034795,"low_expression",0,NA
"SNU245_BILIARY_TRACT",NA,"low_expression",55501,10.9241563175902,"low_expression",0,NA,"low_expression",75,4.31748811353631,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",12,2.484906649788,"low_expression",27,3.29583686600433,"low_expression",5,1.6094379124341,"low_expression",4,1.38629436111989,"low_expression",4,1.38629436111989,"low_expression",5,1.6094379124341,"low_expression",6,1.79175946922805,"low_expression",2,0.693147180559945
"SNU283_LARGE_INTESTINE","female","low_expression",30069,10.311250019693,"low_expression",0,NA,"low_expression",95,4.55387689160054,"low_expression",13,2.56494935746154,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",20,2.99573227355399,"low_expression",21,3.04452243772342,"low_expression",9,2.19722457733622,"low_expression",0,NA,"low_expression",9,2.19722457733622,"low_expression",10,2.30258509299405,"low_expression",14,2.63905732961526,"low_expression",0,NA
"SNU308_BILIARY_TRACT",NA,"low_expression",124314,11.7305659018885,"low_expression",0,NA,"low_expression",59,4.07753744390572,"low_expression",7,1.94591014905531,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"low_expression",19,2.94443897916644,"low_expression",23,3.13549421592915,"low_expression",7,1.94591014905531,"low_expression",4,1.38629436111989,"low_expression",31,3.43398720448515,"low_expression",12,2.484906649788,"low_expression",2,0.693147180559945,"low_expression",0,NA
"SNU324_PANCREAS","male","low_expression",73,4.29045944114839,"low_expression",0,NA,"low_expression",54,3.98898404656427,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",6,1.79175946922805,"low_expression",35,3.55534806148941,"low_expression",8,2.07944154167984,"low_expression",1,0,"low_expression",0,NA,"low_expression",5,1.6094379124341,"low_expression",4,1.38629436111989,"low_expression",0,NA
"SNU349_KIDNEY","male","low_expression",59,4.07753744390572,"low_expression",2,0.693147180559945,"high_expression",38394,10.5556564763675,"high_expression",1423,7.26052259808985,"low_expression",0,NA,"low_expression",11,2.39789527279837,"low_expression",0,NA,"high_expression",4742,8.46421426662535,"high_expression",6252,8.74065669154137,"high_expression",4700,8.45531778769815,"intermediate_expression",75,4.31748811353631,"high_expression",3072,8.03008409426756,"high_expression",2165,7.68017564043659,"high_expression",2684,7.89506349809157,"intermediate_expression",14,2.63905732961526
"SNU387_LIVER","female","low_expression",30480,10.3248260098006,"low_expression",0,NA,"low_expression",47,3.85014760171006,"low_expression",1,0,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",17,2.83321334405622,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",3,1.09861228866811,"low_expression",0,NA
"SNU398_LIVER","male","low_expression",82,4.40671924726425,"low_expression",0,NA,"high_expression",55272,10.9200217301686,"high_expression",3032,8.01697774676226,"low_expression",0,NA,"low_expression",0,NA,"low_expression",3,1.09861228866811,"low_expression",12,2.484906649788,"low_expression",32,3.46573590279973,"low_expression",6,1.79175946922805,"low_expression",0,NA,"low_expression",12,2.484906649788,"low_expression",6,1.79175946922805,"low_expression",7,1.94591014905531,"intermediate_expression",10,2.30258509299405
"SNU407_LARGE_INTESTINE","male","low_expression",21,3.04452243772342,"high_expression",8,2.07944154167984,"high_expression",51050,10.8405608235928,"high_expression",1740,7.46164039220858,"low_expression",0,NA,"low_expression",0,NA,"intermediate_expression",6,1.79175946922805,"high_expression",7662,8.94402832526059,"high_expression",11430,9.34399675678886,"high_expression",2412,7.78821155784708,"high_expression",328,5.79301360838414,"low_expression",1,0,"high_expression",10497,9.2588447810358,"high_expression",3385,8.12710918534638,"low_expression",0,NA
"SNU410_PANCREAS","male","low_expression",54,3.98898404656427,"low_expression",0,NA,"low_expression",55,4.00733318523247,"low_expression",1,0,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",4,1.38629436111989,"low_expression",8,2.07944154167984,"low_expression",4,1.38629436111989,"low_expression",6,1.79175946922805,"low_expression",2,0.693147180559945,"low_expression",8,2.07944154167984,"low_expression",6,1.79175946922805,"low_expression",1,0
"SNU423_LIVER","male","low_expression",56,4.02535169073515,"low_expression",0,NA,"high_expression",26037,10.1672738823124,"high_expression",987,6.89467003943348,"high_expression",14,2.63905732961526,"low_expression",1,0,"low_expression",4,1.38629436111989,"high_expression",3516,8.16507925880507,"high_expression",14990,9.61513859109664,"high_expression",1487,7.30451594646016,"intermediate_expression",71,4.26267987704132,"intermediate_expression",344,5.8406416573734,"high_expression",2142,7.66949525100769,"low_expression",10,2.30258509299405,"low_expression",8,2.07944154167984
"SNU449_LIVER","male","low_expression",56,4.02535169073515,"low_expression",0,NA,"high_expression",1494,7.30921236569276,"intermediate_expression",58,4.06044301054642,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"high_expression",324,5.78074351579233,"high_expression",633,6.45047042214418,"intermediate_expression",92,4.52178857704904,"low_expression",19,2.94443897916644,"low_expression",140,4.9416424226093,"intermediate_expression",331,5.80211837537706,"intermediate_expression",168,5.12396397940326,"low_expression",0,NA
"SNU466_CENTRAL_NERVOUS_SYSTEM","male","low_expression",55,4.00733318523247,"low_expression",0,NA,"high_expression",32121,10.3772653008264,"high_expression",1668,7.41938058291869,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"high_expression",2784,7.93164402145431,"high_expression",9188,9.12565356380899,"high_expression",2222,7.70616297019958,"intermediate_expression",93,4.53259949315326,"intermediate_expression",1320,7.18538701558042,"high_expression",4109,8.32093496888341,"high_expression",3241,8.08363720314155,"intermediate_expression",11,2.39789527279837
"SNU46_UPPER_AERODIGESTIVE_TRACT","male","low_expression",31,3.43398720448515,"high_expression",8,2.07944154167984,"high_expression",63637,11.0609503411772,"high_expression",4535,8.41958036254924,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",13,2.56494935746154,"low_expression",34,3.52636052461616,"low_expression",2,0.693147180559945,"low_expression",4,1.38629436111989,"low_expression",7,1.94591014905531,"low_expression",5,1.6094379124341,"low_expression",11,2.39789527279837,"intermediate_expression",23,3.13549421592915
"SNU475_LIVER","male","low_expression",310,5.73657229747919,"low_expression",0,NA,"high_expression",20012,9.9040873726081,"high_expression",1040,6.94697599213542,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",18,2.89037175789616,"high_expression",8562,9.05508908670489,"high_expression",1021,6.92853781816467,"high_expression",109,4.69134788222914,"low_expression",2,0.693147180559945,"high_expression",4854,8.48755838628655,"high_expression",2830,7.94803199063728,"intermediate_expression",10,2.30258509299405
"SNU478_BILIARY_TRACT",NA,"low_expression",50198,10.8237304642487,"low_expression",0,NA,"low_expression",39,3.66356164612965,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",6,1.79175946922805,"low_expression",24,3.17805383034795,"low_expression",10,2.30258509299405,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",9,2.19722457733622,"low_expression",8,2.07944154167984,"low_expression",0,NA
"SNU489_CENTRAL_NERVOUS_SYSTEM","male","low_expression",43,3.76120011569356,"low_expression",0,NA,"high_expression",43931,10.6903755001981,"high_expression",1509,7.31920245876785,"low_expression",4,1.38629436111989,"low_expression",3,1.09861228866811,"low_expression",0,NA,"high_expression",5180,8.55256033525353,"high_expression",10189,9.22906398597429,"high_expression",2627,7.87359778968554,"high_expression",132,4.88280192258637,"high_expression",1993,7.59739632021279,"high_expression",3812,8.24590926477409,"high_expression",3009,8.00936307663004,"intermediate_expression",19,2.94443897916644
"SNU503_LARGE_INTESTINE","male","low_expression",50,3.91202300542815,"low_expression",0,NA,"low_expression",74,4.30406509320417,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",1,0,"low_expression",7,1.94591014905531,"low_expression",21,3.04452243772342,"low_expression",3,1.09861228866811,"low_expression",0,NA,"low_expression",10,2.30258509299405,"low_expression",7,1.94591014905531,"low_expression",11,2.39789527279837,"low_expression",0,NA
"SNU520_STOMACH","female","low_expression",81286,11.3057290789855,"low_expression",0,NA,"low_expression",25,3.2188758248682,"low_expression",2,0.693147180559945,"low_expression",0,NA,"low_expression",1,0,"low_expression",2,0.693147180559945,"low_expression",11,2.39789527279837,"low_expression",23,3.13549421592915,"low_expression",7,1.94591014905531,"low_expression",3,1.09861228866811,"low_expression",0,NA,"low_expression",9,2.19722457733622,"low_expression",7,1.94591014905531,"low_expression",0,NA
"SNU5_STOMACH","female","low_expression",146,4.98360662170834,"low_expression",1,0,"low_expression",79,4.36944785246702,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",0,NA,"low_expression",1,0,"low_expression",5,1.6094379124341,"low_expression",24,3.17805383034795,"low_expression",4,1.38629436111989,"low_expression",3,1.09861228866811,"low_expression",4,1.38629436111989,"low_expression",3,1.09861228866811,"low_expression",10,2.30258509299405,"low_expression",0,NA
"SNU601_STOMACH","male","low_expression",43,3.76120011569356,"low_expression",0,NA,"high_expression",29617,10.2961037997754,"high_expression",2725,7.91022370709734,"low_expression",0,NA,"low_expression",0,NA,"low_expression",2,0.693147180559945,"high_expression",1401,7.24494154633701,"high_expression",4928,8.50268850521336,"high_expression",2963,7.99395754757357,"high_expression",212,5.35658627467201,"low_expression",9,2.19722457733622,"high_expression",6191,8.73085190351923,"high_expression",4948,8.50673873351238,"intermediate_expression",12,2.484906649788
"SNU61_LARGE_INTESTINE","male","low_expression",70,4.24849524204936,"low_expression",0,NA,"low_expression",286,5.65599181081985,"low_expression",20,2.99573227355399,"low_expression",0,NA,"low_expression",0,NA,"low_expression",2,0.693147180559945,"low_expression",19,2.94443897916644,"low_expression",149,5.00394630594546,"low_expression",43,3.76120011569356,"low_expression",21,3.04452243772342,"low_expression",6,1.79175946922805,"low_expression",78,4.35670882668959,"low_expression",47,3.85014760171006,"low_expression",0,NA
"SNU620_STOMACH","female","low_expression",123356,11.7228297628499,"low_expression",0,NA,"low_expression",97,4.57471097850338,"low_expression",5,1.6094379124341,"low_expression",0,NA,"low_expression",0,NA,"low_expression",0,NA,"low_expression",16,2.77258872223978,"low_expression",25,3.2188758248682,"low_expression",4,1.38629436111989,"low_expression",0,NA,"low_expression",0,NA,"low_expression",11,2.39789527279837,"low_expression",6,1.79175946922805,"low_expression",0,NA
"SNU626_CENTRAL_NERVOUS_SYSTEM","male","low_expression",56,4.02535169073515,"low_expression",2,0.693147180559945,"high_expression",31121,10.3456381114521,"high_expression",2281,7.73236922228439,"low_expression",0,NA,"low_expression",1,0,"low_expression",0,NA,"high_expression",4884,8.49371983523059,"high_expression",11970,9.39015879855202,"high_expression",4036,8.3030093814735,"high_expression",217,5.37989735354046,"high_expression",2074,7.63723438878947,"high_expression",9037,9.10908253990196,"high_expression",8711,9.07234187381889,"low_expression",6,1.79175946922805
"SNU668_STOMACH","male","low_expression",44,3.78418963391826,"low_expression",0,NA,"low_expression",69,4.23410650459726,"low_expression",7,1.94591014905531,"low_expression",0,NA,"low_expression",0,NA,"low_expression",3,1.09861228866811,"low_expression",15,2.70805020110221,"low_expression",33,3.49650756146648,"low_expression",2,0.693147180559945,"low_expression",3,1.09861228866811,"low_expression",1,0,"low_expression",9,2.19722457733622,"low_expression",5,1.6094379124341,"low_expression",0,NA
